APRESENTADORA	[affirming] Sim. Você cria duplicação. E o resultado pode parecer estatisticamente sofisticado, mas está errado na base.
ESTUDANTE	[curious] Então qual arquivo costuma ser o ponto de partida?
APRESENTADORA	[explaining] Em geral, o ST. Ele traz os atributos gerais do estabelecimento: código CNES, município, tipo de unidade, natureza jurídica, gestão, vínculo com o SUS e outras características estruturais.
ESTUDANTE	[curious] E arquivos como EE, EF, GM, IN, RC e DC?
APRESENTADORA	[explaining] São dimensões complementares. EE e EF ajudam em recortes como ensino e filantropia. GM, IN e RC trazem informações administrativas específicas, como gestão, incentivos ou regras contratuais. DC reúne dados complementares do cadastro.
ESTUDANTE	[engaged] Então a pergunta de pesquisa decide o caminho. Não é baixar tudo e juntar tudo.
APRESENTADORA	[laughing lightly] Exatamente. Baixar tudo pode ser útil para exploração, mas a análise precisa de desenho. Qual é a unidade? Qual é a competência? Qual é o recorte institucional? Qual arquivo responde à pergunta?
ESTUDANTE	[curious] Vamos falar de leitos, então. O capítulo destaca que esse é um uso muito comum do CNES.
APRESENTADORA	[explaining] Sim. Leitos são usados para analisar capacidade instalada, oferta hospitalar e distribuição territorial. Mas é preciso separar leitos existentes, leitos SUS, tipo de leito, competência, município e estabelecimento.
ESTUDANTE	[thinking] Leitos existentes são todos os leitos cadastrados no estabelecimento. Leitos SUS são a parcela disponível ao SUS.
APRESENTADORA	[affirming] Isso. E eles não devem ser misturados sem explicitar o recorte. Um indicador de leitos por população pode falar de oferta total ou de oferta SUS. São perguntas diferentes.
ESTUDANTE	[curious] E leito cadastrado significa leito disponível naquele dia?
APRESENTADORA	[firm] Não. Leito cadastrado é uma medida de capacidade instalada no cadastro. Não mede ocupação diária, bloqueio operacional, equipe disponível, regulação, demanda reprimida ou disponibilidade em tempo real.
ESTUDANTE	[engaged] Então, se eu quiser falar de pressão assistencial, eu preciso combinar com SIH, censos hospitalares, regulação ou outra fonte operacional.
APRESENTADORA	[affirming] Exatamente. O CNES sozinho não mede uso. Ele ajuda a construir o denominador ou a caracterizar a estrutura.
ESTUDANTE	[curious] E o tipo de leito também importa. Não dá para somar UTI, obstétrico, pediátrico e clínico como se fossem equivalentes.
APRESENTADORA	[thoughtful] Isso. Às vezes faz sentido agrupar, mas a regra precisa ser documentada. Oferta total, oferta SUS, leitos por tipo e leitos por território são leituras diferentes.
ESTUDANTE	[curious] Agora profissionais. O arquivo PF costuma gerar confusão?
APRESENTADORA	[explaining] Muita. No PF, a unidade prática é o vínculo profissional no estabelecimento. Um mesmo profissional pode aparecer em mais de um estabelecimento, em mais de uma ocupação ou em mais de um vínculo.
ESTUDANTE	[thinking] Então contar linhas do PF não é contar pessoas únicas.
APRESENTADORA	[firm] Exato. Em muitos casos você está contando vínculos. E isso não é errado, desde que você diga que são vínculos.
ESTUDANTE	[engaged] Posso escrever "vínculos de médicos por município" ou "carga horária cadastrada de enfermeiros", mas não simplesmente "número de médicos" se eu não dedupliquei.
APRESENTADORA	[affirming] Isso. E mesmo a deduplicação pode ter limitações, dependendo dos identificadores disponíveis, anonimização, formato dos dados e qualidade do cadastro.
ESTUDANTE	[curious] O CBO e a carga horária entram nessa parte, certo?
APRESENTADORA	[explaining] Sim. O CBO ajuda a identificar ocupações, mas agrupamentos precisam de regra explícita. E a carga horária só deve ser somada quando você sabe quais campos foram incluídos.
ESTUDANTE	[curious] Isso se conecta ao tema maior: CNES mede cadastro, não disponibilidade efetiva.
APRESENTADORA	[thoughtful] Sim. Um vínculo cadastrado não garante que aquela pessoa esteja disponível em todos os momentos. Assim como um equipamento cadastrado não garante funcionamento operacional contínuo.
ESTUDANTE	[curious] Equipamentos, equipes, serviços e habilitações trazem a mesma armadilha de unidade?
APRESENTADORA	[explaining] Trazem. Um estabelecimento pode ter vários equipamentos, equipes, serviços e habilitações. Cada arquivo descreve uma relação cadastral diferente. Contar linhas pode responder quantos registros existem naquela camada, mas não necessariamente quantos estabelecimentos distintos oferecem determinado recurso.
ESTUDANTE	[thinking] E equipamento cadastrado não é sinônimo de equipamento funcionando; serviço cadastrado não é sinônimo de produção realizada.
APRESENTADORA	[affirming] Exatamente. Antes de contar, defina se o resultado será número de equipamentos, de equipes, de habilitações ou de estabelecimentos com pelo menos um registro. Depois agregue por CNES e competência. Essa escolha simples evita que um hospital com muitos itens pese como vários hospitais.
ESTUDANTE	[engaged] Vamos então para integração com dados de produção. O exemplo clássico é caracterizar, com o CNES, o hospital que registrou internações?
APRESENTADORA	[explaining] Sim. O sistema assistencial informa a produção, enquanto o CNES caracteriza o estabelecimento e sua estrutura cadastrada. Não precisamos aprofundar cada sistema aqui; o ponto decisivo é a granularidade da junção.
ESTUDANTE	[curious] Onde mora o risco nessa junção?
APRESENTADORA	[firm] Na granularidade. Se você juntar cada AIH com todas as linhas de leitos daquele estabelecimento, você multiplica internações. Por isso, leitos precisam ser agregados por CNES e competência antes da junção.
ESTUDANTE	[thinking] Então o fluxo seria: preparo os eventos por competência e estabelecimento; preparo o ST na competência compatível; agrego os leitos; junto tudo; e audito perdas.
APRESENTADORA	[affirming] Exatamente. E as perdas importam. Se alguns eventos não encontram correspondência no CNES, você precisa quantificar e investigar. Pode ser código ausente, estabelecimento inativo, erro de período ou problema de formato.
ESTUDANTE	[curious] Formato como zeros à esquerda?
APRESENTADORA	[affirming] Sim. Código CNES deve ser tratado como identificador, não como número para cálculo. Se você perde zeros à esquerda, a chave pode quebrar.
ESTUDANTE	[engaged] Então a mesma regra vale para consultas, procedimentos, notificações, nascimentos e óbitos.
APRESENTADORA	[explaining] Vale. Agregue na unidade correta antes de relacionar e preserve a diferença entre estrutura cadastrada e evento registrado. O CNES acrescenta contexto ao estabelecimento, mas não resolve sozinho perguntas sobre residência, ocorrência, acesso ou desfecho.
ESTUDANTE	[curious] Vamos falar de análise espacial. O CNES parece muito tentador para mapas.
APRESENTADORA	[explaining] E é mesmo. Ele permite mapear estabelecimentos, estimar densidade de oferta, estudar distância até serviços e apoiar planejamento territorial. Mas mapa bonito pode esconder problema cadastral.
ESTUDANTE	[thinking] Coordenada ausente, coordenada zero, ponto fora do município, endereço incompleto...
APRESENTADORA	[affirming] Exatamente. Também há coordenadas repetidas em pontos genéricos, centróides municipais, endereços desatualizados e mudanças temporais de localização.
ESTUDANTE	[curious] Então antes de calcular distância, eu preciso validar coordenadas.
APRESENTADORA	[firm] Sim. Cheque latitude, longitude, município, endereço, valores fora do Brasil, pontos no mar, pontos fora do município e concentração artificial em um único ponto.
ESTUDANTE	[engaged] E distância em linha reta pode ser ruim para acesso geográfico.
APRESENTADORA	[explaining] Pode ser muito limitada. Para acesso, rede viária, transporte, barreiras naturais, tempo de deslocamento e referência assistencial podem ser mais informativos que distância euclidiana.
ESTUDANTE	[curious] O capítulo cita GeoCNES. Qual é a ideia?
APRESENTADORA	[explaining] Ferramentas como GeoCNES usam o cadastro para mapear estabelecimentos e apoiar análise de acesso e planejamento urbano. Elas também mostram que inconsistências cadastrais e geocodificação são parte do problema, não detalhe secundário.
ESTUDANTE	[thinking] Então mapa de CNES é análise de oferta cadastrada no território, não prova automática de acesso.
APRESENTADORA	[affirming] Perfeito. Para acesso, você precisa perguntar: a população consegue chegar? O serviço funciona? Produz? Está disponível para o SUS? Tem equipe? Tem regulação?
ESTUDANTE	[curious] Isso leva à qualidade dos dados. Como eu avalio qualidade no CNES?
APRESENTADORA	[explaining] Comece por atualização, completitude, consistência territorial, coerência entre recursos e tipo de unidade, duplicidade, mudança histórica e compatibilidade com produção quando fizer sentido.
ESTUDANTE	[engaged] Um cadastro pode estar completo, mas desatualizado.
APRESENTADORA	[affirming] Sim. E pode estar completo, mas incoerente. Por exemplo, um recurso cadastrado em um tipo de estabelecimento que não combina com aquele perfil, ou um serviço cadastrado sem produção esperada durante longos períodos.
ESTUDANTE	[thinking] A qualidade depende muito do processo local de atualização.
APRESENTADORA	[affirming] Exatamente. O CNES é nacional, mas a alimentação envolve estabelecimentos, gestores municipais, gestores estaduais, críticas cadastrais e disseminação.
ESTUDANTE	[curious] A forma de acesso muda o significado do CNES?
APRESENTADORA	[explaining] Ela muda granularidade, atualização e reprodutibilidade, mas não substitui a definição metodológica. O capítulo apresenta consultas, tabulações e microdados. Seja qual for o caminho, registre a fonte, a data de acesso, a competência, os arquivos e os filtros usados.
ESTUDANTE	[curious] Vamos tocar em um ponto delicado: rede SUS, pública, privada, filantrópica e suplementar. O CNES cobre tudo isso?
APRESENTADORA	[explaining] O CNES cobre estabelecimentos públicos, privados, filantrópicos e conveniados. Por isso, o recorte institucional precisa ser declarado. Rede SUS, rede pública, rede privada e filantrópica não são sinônimos.
ESTUDANTE	[engaged] Um hospital privado pode atender pelo SUS.
APRESENTADORA	[affirming] Sim. E um estabelecimento público pode ter papel assistencial muito diferente de outro. O critério pode ser atendimento SUS, leitos SUS, convênio, gestão, natureza jurídica, esfera administrativa ou produção SUS.
ESTUDANTE	[thinking] Então, se eu digo "rede SUS", preciso dizer como defini essa rede.
APRESENTADORA	[firm] Exatamente. Em análise de leitos, talvez leitos SUS sejam o recorte principal. Em análise institucional, natureza jurídica e gestão podem ser mais adequadas. Em produção, talvez o melhor critério seja ter produção financiada pelo SUS no período.
ESTUDANTE	[engaged] Agora denominadores. O capítulo diz que o CNES é usado como denominador ou medida de oferta. Isso é útil, mas perigoso?
APRESENTADORA	[thoughtful] É útil quando bem definido. Você pode calcular internações por leito SUS, procedimentos por serviço cadastrado, notificações por unidade notificadora, profissionais por população ou equipamentos por estabelecimento.
ESTUDANTE	[curious] O perigo é esquecer que cada denominador tem uma unidade diferente.
APRESENTADORA	[affirming] Exatamente. Leito, estabelecimento, vínculo, serviço, equipe e equipamento são unidades diferentes. Trocar uma pela outra muda completamente o indicador.
ESTUDANTE	[thinking] Internações por leito SUS não é taxa de ocupação. Procedimentos por serviço cadastrado não é eficiência. Profissionais por população não é acesso efetivo.
APRESENTADORA	[affirming] Perfeito. Esses indicadores relacionam produção ou eventos com estrutura cadastrada. Para falar de produtividade, eficiência, ocupação ou acesso, é preciso muito mais contexto.
ESTUDANTE	[curious] Parece que quase toda frase sobre CNES precisa de uma nota metodológica.
APRESENTADORA	[laughing lightly] De certo modo, sim. Não para burocratizar, mas para proteger a interpretação. Competência, unidade, arquivo, recorte SUS e granularidade precisam estar visíveis.
ESTUDANTE	[thinking] Vamos organizar os principais erros, então.
APRESENTADORA	[explaining] Primeiro: contar vínculos profissionais como pessoas. Segundo: somar arquivos diferentes sem harmonização. Terceiro: usar CNES atual para eventos antigos. Quarto: tratar leito cadastrado como leito disponível.
ESTUDANTE	[engaged] Quinto: mapear sem validar coordenadas. Sexto: misturar rede SUS, pública e privada sem critério. Sétimo: relacionar eventos com LT, PF ou SR linha a linha.
APRESENTADORA	[affirming] Exatamente. E todos esses erros têm uma origem comum: confundir camadas do cadastro.
ESTUDANTE	[curious] Como seria um checklist prático antes de fechar uma análise?
APRESENTADORA	[explaining] Pergunte: a unidade de análise está definida? A competência é compatível com a pergunta? O código CNES foi tratado como identificador? O arquivo escolhido corresponde ao recurso analisado?
ESTUDANTE	[engaged] E também: os recursos foram agregados antes da junção? As perdas de relacionamento foram quantificadas? O recorte SUS ou não SUS foi declarado? As coordenadas foram validadas?
APRESENTADORA	[affirming] Sim. Acrescente: as mudanças históricas de classificação foram consideradas? O denominador tem a mesma lógica territorial e temporal do numerador? A fonte de acesso e a data de extração foram registradas?
ESTUDANTE	[thoughtful] Isso transforma o CNES de uma tabela grande em um painel mensal da estrutura cadastrada da rede.
APRESENTADORA	[affirming] Boa imagem. E, como todo painel, ele precisa de legenda. Use palavras precisas: estabelecimentos cadastrados, leitos SUS cadastrados, vínculos profissionais, serviços habilitados e equipamentos cadastrados. Não diga “disponível” ou “funcionando” se o cadastro não sustenta essa conclusão.
ESTUDANTE	[curious] E antes de relacionar o CNES a outra base, qual é a pergunta decisiva?
APRESENTADORA	[firm] Qual camada eu quero adicionar, em qual competência e em que granularidade? Se a resposta não estiver clara, ainda não é hora de fazer a junção.
ESTUDANTE	[thinking] Primeiro desenho; depois código.
APRESENTADORA	[affirming] Exatamente. O código executa uma decisão metodológica. Informe competência, território, arquivos, filtros, chaves, agregações, recorte institucional e perdas de relacionamento. Pequenas escolhas podem mudar o denominador.
ESTUDANTE	[curious] Vamos voltar ao mapa do começo. Aqueles dez leitos cadastrados estavam realmente disponíveis?
APRESENTADORA	[thoughtful] O CNES permite dizer que dez leitos estavam cadastrados naquele estabelecimento e naquela competência, dentro do recorte escolhido. Ele não informa, sozinho, se estavam ocupados, bloqueados, com equipe completa ou disponíveis em tempo real.
ESTUDANTE	[engaged] Então cadastro não é produção, cadastro não é disponibilidade imediata, e vínculo não é pessoa única.
APRESENTADORA	[affirming] Perfeito. O CNES é indispensável para entender a estrutura cadastrada da rede, mas exige atenção à competência, à unidade, ao recorte institucional, à geocodificação e à granularidade.
ESTUDANTE	[thoughtful] Fico com uma frase para levar: antes de contar, pergunte o que a linha representa.
APRESENTADORA	[warmly] Essa é a melhor síntese. Quando você respeita cada camada, o cadastro deixa de ser apenas uma base grande e revela a arquitetura da rede de saúde brasileira. Obrigada pela companhia, e até o próximo episódio!
